,city,lat,lng,country,population
3616,Ambohitromby,-18.4333,47.15,Madagascar,10560.0
3617,Ambolotarakely,-18.2667,47.4,Madagascar,10560.0
3618,Songo,-7.3496,14.85,Angola,10579.0
3619,Evander,-26.4719,29.11,South Africa,10166.0
3620,Ouando,6.5542,2.6616,Benin,8712.0
3621,Mfou,3.96,11.93,Cameroon,10533.0
3622,Tiztoutine,34.9833,-3.15,Morocco,9788.0
3623,Sawla,9.2833,-2.4167,Ghana,10555.0
3624,Ben N’Choud,36.8624,3.8806,Algeria,9985.0
3625,Ambahy,-20.7667,48.4833,Madagascar,10469.0
3626,Rasebetsane,-29.8992,27.6628,Lesotho,10519.0
3627,Tilougguit,32.0333,-6.2,Morocco,10544.0
3628,Kadama,1.0167,33.8803,Uganda,10000.0
3629,Rebola,3.7192,8.8531,Equatorial Guinea,10000.0
3630,Marotaolana,-14.0167,48.6167,Madagascar,10538.0
3631,Douar Mzoura,34.3167,-5.9333,Morocco,10194.0
3632,Bordj Okhriss,36.0833,3.9667,Algeria,10467.0
3633,Andonabe Atsimo,-19.8833,48.2167,Madagascar,10503.0
3634,Sidi Abdallah,32.5783,-7.8108,Morocco,10481.0
3635,Dar El Kebdani,35.1203,-3.3322,Morocco,9911.0
3636,Najrīj,30.9667,30.8667,Egypt,8656.0
3637,Thilogne,15.9239,-13.6578,Senegal,10440.0
3638,Sidi Boushab,30.074,-9.279,Morocco,10438.0
3639,Douar Echbanat,34.2167,-5.35,Morocco,10371.0
3640,Salanso,12.1833,-4.0833,Burkina Faso,10385.0
3641,Manakana,-19.8167,48.3667,Madagascar,10437.0
3642,Sidi Bou Ali,35.9561,10.4722,Tunisia,10282.0
3643,Bogué,16.5904,-14.27,Mauritania,10415.0
3644,Brikcha,34.9667,-5.5833,Morocco,10399.0
3645,Kourani,-11.8511,43.4261,Comoros,10000.0
3646,Oulad Slim,32.7775,-7.7725,Morocco,10410.0
3647,Sidi Rahhal,31.6667,-7.4833,Morocco,9906.0
3648,Dougba,8.4497,2.4737,Benin,10387.0
3649,Masindi Port,1.6983,32.0778,Uganda,10400.0
3650,Balikumbat,5.8928,10.3597,Cameroon,10163.0
3651,Awfouss,31.6833,-4.1667,Morocco,10424.0
3652,Dan,7.3167,2.0667,Benin,10356.0
3653,Tiddas,33.5665,-6.2659,Morocco,10047.0
3654,Beni Oulid,34.5897,-4.4514,Morocco,10324.0
3655,Agatogba,6.4,1.9,Benin,9758.0
3656,Fasintsara,-20.7,47.7,Madagascar,10377.0
3657,Libanté,10.7936,3.5828,Benin,10365.0
3658,Vatana,-22.2167,47.75,Madagascar,10000.0
3659,Jaqma,33.292,-7.44,Morocco,10306.0
3660,Shamva,-17.3167,31.55,Zimbabwe,10317.0
3661,Firou,10.9192,1.9386,Benin,10331.0
3662,Bethanie,-26.4833,17.15,Namibia,10363.0
3663,Bounaamane,29.5283,-9.8044,Morocco,10310.0
3664,Banga,-8.7333,15.1667,Angola,10354.0
3665,Kiklah,32.0683,12.6944,Libya,10350.0
3666,Kazo,-0.0528,30.7569,Uganda,10200.0
3667,Ksar Lmajaz,35.8428,-5.5586,Morocco,10237.0
3668,Ben Nasseur,33.1107,6.441,Algeria,10330.0
3669,Fochville,-26.4833,27.4833,South Africa,9497.0
3670,Aghbalou n’Kerdous,31.6767,-5.2976,Morocco,10313.0
3671,Sgamna,32.7333,-7.2,Morocco,10245.0
3672,Gafour,36.34,9.32,Tunisia,10272.0
3673,Ambalavao,-19.1,47.5333,Madagascar,10157.0
3674,Chivhu,-19.0,30.9,Zimbabwe,10263.0
3675,Kenafif,30.4167,-9.0333,Morocco,9936.0
3676,Erada,-25.2833,45.9333,Madagascar,10000.0
3677,Sihanamaro,-25.1833,45.7667,Madagascar,10000.0
3678,Amparihitsokatra,-17.5167,48.5667,Madagascar,10000.0
3679,Pabégou,9.8333,1.5492,Benin,10156.0
3680,La’tamna,31.91,-7.34,Morocco,10063.0
3681,Were Īlu,10.6,39.4333,Ethiopia,10062.0
3682,Marawī,18.4833,31.8167,Sudan,10234.0
3683,Jemaat Oulad Mhamed,33.0938,-7.0519,Morocco,10187.0
3684,Ain Karma,34.0071,-5.6182,Morocco,9738.0
3685,Msoga,-6.5667,38.3,Tanzania,10144.0
3686,Lohafary,-23.25,47.4333,Madagascar,10000.0
3687,Ankadindambo,-21.4667,47.15,Madagascar,10000.0
3688,Mahabo-Mananivo,-23.1833,47.6833,Madagascar,10000.0
3689,Msila,35.2,-5.5667,Morocco,10153.0
3690,Aïn Zohra,34.1,-6.35,Morocco,10151.0
3691,Tissaf,33.4,-3.5833,Morocco,10191.0
3692,Za’roura,35.2167,-5.6667,Morocco,10137.0
3693,Antanananivo,-16.3,49.75,Madagascar,10066.0
3694,Souama,36.6417,4.3416,Algeria,9954.0
3695,Remada,32.3061,10.3822,Tunisia,10173.0
3696,Ech Chaïbat,31.6,-7.85,Morocco,9877.0
3697,Kele,6.0833,38.0333,Ethiopia,10084.0
3698,Marondry,-18.4167,47.0,Madagascar,10110.0
3699,Massi,9.9167,1.4667,Benin,10030.0
3700,Namorona,-21.65,48.2,Madagascar,10046.0
3701,Zaggota,34.1667,-5.5333,Morocco,10032.0
3702,Tomboutou,11.855,3.2892,Benin,10026.0
3703,Bou Nouh,36.5,3.9333,Algeria,9731.0
3704,Kidira,14.4167,-12.25,Senegal,10065.0
3705,Zoudjamé,6.8167,1.8667,Benin,9673.0
3706,Taghbalt,30.62,-5.35,Morocco,10054.0
3707,’Aïn Leuh,33.2833,-5.3833,Morocco,9669.0
3708,Bou’nane,32.0275,-3.04,Morocco,10035.0
3709,Diabougou,14.5431,-12.2186,Senegal,10000.0
3710,Koumpentoum,13.9833,-14.5667,Senegal,10000.0
3711,Senanga,-16.1167,23.2667,Zambia,10005.0
3712,Analalava,-14.6333,47.75,Madagascar,10000.0
3713,Menzel Kamel,35.6333,10.6667,Tunisia,9532.0
3714,Ghadāmis,30.1333,9.5,Libya,10000.0
3715,Tarhjicht,29.0564,-9.4281,Morocco,9988.0
3716,Oued Laou,35.45,-5.0833,Morocco,9665.0
3717,Boudinar,35.15,-3.6333,Morocco,9863.0
3718,Kourimat,31.45,-9.3167,Morocco,9897.0
3719,Outa Bouabane,34.2606,-4.4139,Morocco,9856.0
3720,Lagbé,6.6833,2.6833,Benin,9138.0
3721,Tafersit,35.0167,-3.5333,Morocco,9133.0
3722,Saidia,35.085,-2.2392,Morocco,8780.0
3723,Ngaparou,14.4631,-17.0581,Senegal,9500.0
3724,Agoué,6.25,1.6833,Benin,9589.0
3725,Toudja,36.7586,4.8933,Algeria,9827.0
3726,Dasso,7.0167,2.4667,Benin,9607.0
3727,Jerissa,35.85,8.6333,Tunisia,9807.0
3728,Gorom-Gorom,14.45,-0.2333,Burkina Faso,9752.0
3729,Wepener,-29.7333,27.0333,South Africa,9553.0
3730,Tadla,32.4409,-8.3708,Morocco,9750.0
3731,Adjarra,6.5333,2.2667,Benin,8651.0
3732,Aklim,34.9167,-2.4333,Morocco,9695.0
3733,Quiculungo,-8.5167,15.3167,Angola,9732.0
3734,El Haouaria,37.05,11.0167,Tunisia,9629.0
3735,Aghbalou Aqourar,33.9341,-4.7381,Morocco,9715.0
3736,Sidi Ahmed El Khadir,32.5167,-7.3833,Morocco,9687.0
3737,Tazarka,36.55,10.8333,Tunisia,9388.0
3738,Douar Lehouifrat,32.28,-8.31,Morocco,9705.0
3739,Bni Boufrah,35.1,-4.3167,Morocco,9653.0
3740,Douar Messassa,34.2803,-4.5336,Morocco,9501.0
3741,Agareb,34.7414,10.528,Tunisia,9610.0
3742,Oulad Imloul,32.0333,-7.7167,Morocco,9614.0
3743,Sidi Bou Othmane,31.9033,-7.9422,Morocco,9181.0
3744,Gorē,8.149,35.537,Ethiopia,9352.0
3745,Tatoufet,35.0339,-5.7706,Morocco,9527.0
3746,Bni Gmil,35.0833,-4.3833,Morocco,9513.0
3747,Zawyat Sidi Ben Hamdoun,33.045,-7.929,Morocco,9521.0
3748,El Amim,32.2067,-7.2629,Morocco,9454.0
3749,Ambatolahy,-19.7333,47.2833,Madagascar,9000.0
3750,Ouédémè,6.7,1.6833,Benin,9099.0
3751,Tambura,5.59,27.47,South Sudan,9500.0
3752,Lanta,7.1,1.8667,Benin,9129.0
3753,Adjido,7.0333,1.9833,Benin,9064.0
3754,Soubakaniédougou,10.4824,-5.0098,Burkina Faso,9423.0
3755,Mhâjâr,35.12,-3.49,Morocco,9386.0
3756,Sidi El Hattab,32.2667,-7.2833,Morocco,9421.0
3757,Harqalah,36.0333,10.5,Tunisia,9343.0
3758,Tissint,29.9006,-7.3203,Morocco,9434.0
3759,Gammasa,31.4182,-8.3784,Morocco,9388.0
3760,Laghzawna,33.189,-7.684,Morocco,9315.0
3761,Ameskroud,30.5308,-9.3283,Morocco,9351.0
3762,Douar Ezzerarda,34.7667,-5.8333,Morocco,9249.0
3763,Ifigha,36.6667,4.4167,Algeria,9160.0
3764,Ouled Rached,36.2119,4.1106,Algeria,9311.0
3765,Avabodji,6.4533,2.5275,Benin,8668.0
3766,Kibaya,-5.3014,36.5825,Tanzania,8759.0
3767,Kopong,-24.4686,25.8922,Botswana,9320.0
3768,Moka,-20.219,57.496,Mauritius,8846.0
3769,Dodji-Bata,6.6833,2.2833,Benin,9119.0
3770,Nansio,-2.1078,33.0864,Tanzania,8644.0
3771,Seddouk Oufella,36.6061,4.6389,Algeria,8931.0
3772,Tanakoub,35.1091,-5.4577,Morocco,9236.0
3773,Oulad Cherif,31.7667,-7.7833,Morocco,9237.0
3774,Kawara,14.0706,5.6715,Niger,9064.0
3775,Sidi Lahsene,34.0999,-2.6219,Morocco,9259.0
3776,Nato,-22.3,47.8167,Madagascar,9000.0
3777,Lanivo,-22.2833,47.8167,Madagascar,9000.0
3778,Ādamī Tulu,7.8667,38.7,Ethiopia,9034.0
3779,Douar Snada,35.0667,-4.2167,Morocco,9176.0
3780,I-n-Amenas,28.05,9.55,Algeria,9225.0
3781,Chtiba,32.2,-7.3,Morocco,9122.0
3782,Sidi Ouassay,30.05,-9.6833,Morocco,9087.0
3783,Bir Tam Tam,33.9833,-4.6333,Morocco,9141.0
3784,Mwaline al Oued,33.4467,-7.3283,Morocco,9129.0
3785,Tulbagh,-33.285,19.1378,South Africa,8969.0
3786,Abalessa,22.89,4.8472,Algeria,9163.0
3787,Usakos,-22.0,15.6,Namibia,9147.0
3788,Al Bardīyah,31.76,25.075,Libya,9149.0
3789,Boukhralfa,36.6144,5.0872,Algeria,8766.0
3790,Gtarna,32.9724,-7.9645,Morocco,9084.0
3791,Iguidiy,30.7467,-7.9258,Morocco,9100.0
3792,Igana,7.0333,2.7,Benin,8735.0
3793,Bérégadougou,10.7667,-4.75,Burkina Faso,9036.0
3794,Bni Sidel,35.1392,-3.1281,Morocco,8930.0
3795,Had Dra,31.5833,-9.5333,Morocco,8989.0
3796,Dékanmé,7.1333,1.9667,Benin,8581.0
3797,Mbamba Bay,-11.2833,34.7717,Tanzania,8997.0
3798,Foum Zguid,30.0833,-6.8667,Morocco,8986.0
3799,Zawyat Sidi al Mekki,33.212,-7.717,Morocco,8920.0
3800,Locogahoué,6.8,1.783,Benin,8567.0
3801,Beni Hassane,35.57,10.82,Tunisia,8801.0
3802,Iskourane,30.8433,-9.8186,Morocco,8866.0
3803,Metsemotlhaba,-24.5531,25.8039,Botswana,8884.0
3804,Msemrir,31.7028,-5.8125,Morocco,8866.0
3805,Ait Ikkou,33.5667,-5.65,Morocco,8865.0
3806,Shoshong,-23.0333,26.5167,Botswana,8887.0
3807,Imilchil,32.155,-5.6347,Morocco,8870.0
3808,Ak’ordat,15.55,37.8833,Eritrea,8857.0
3809,Aït Ouaoumana,32.7128,-5.8042,Morocco,8849.0
3810,Bouhlou,34.1333,-4.4,Morocco,8748.0
3811,Agadir Melloul,30.2167,-7.8,Morocco,8848.0
3812,Iaboutene,35.067,-3.967,Morocco,8715.0
3813,Cullinan,-25.6728,28.5208,South Africa,8693.0
3814,Amarzgane,31.05,-7.2167,Morocco,8820.0
3815,El Marmouta,32.0838,-7.4091,Morocco,8774.0
3816,Nakaseke,0.73,32.415,Uganda,8600.0
3817,Sidi Dahbi,33.05,-7.1833,Morocco,8703.0
3818,Sidi el Mokhfi,34.6039,-4.7889,Morocco,8705.0
3819,Hassi Berkane,34.8333,-2.8667,Morocco,8788.0
3820,Tiqqi,29.8667,-9.0667,Morocco,8773.0
3821,Tleta Taghramt,35.7877,-5.4677,Morocco,8706.0
3822,Tifra,36.6664,4.6972,Algeria,8547.0
3823,Amalou,36.4778,4.6333,Algeria,8602.0
3824,Inékar,15.9492,3.1592,Mali,8714.0
3825,Chamba,8.7,-0.1333,Ghana,8600.0
3826,Lakhzazra,33.0333,-7.05,Morocco,8582.0
3827,Lambarkiyine,33.2,-7.5,Morocco,8559.0
3828,Nefasīt,15.3333,39.0619,Eritrea,8600.0
3829,Goundam,16.4144,-3.6708,Mali,8456.0
3830,Takiéta,13.6806,8.5292,Niger,8554.0
3831,Oulad Khallouf,34.7167,-2.5833,Morocco,8605.0
3832,Laanoussar,33.6833,-4.8167,Morocco,8501.0
3833,As Sallūm,31.55,25.16,Egypt,8445.0
3834,Outjo,-20.1089,16.1547,Namibia,8445.0
3835,Aguelhok,19.4614,0.8589,Mali,8080.0
3836,Kibale,0.7911,31.075,Uganda,7600.0
3837,Gaoual,11.754,-13.213,Guinea,7461.0
3838,Kapoeta,4.775,33.59,South Sudan,7042.0
3839,Vanrhynsdorp,-31.6167,18.7167,South Africa,6272.0
3840,Port Saint John’s,-31.6288,29.5369,South Africa,6441.0
3841,Carnarvon,-30.9667,22.1333,South Africa,5785.0
3842,Nata,-20.2106,26.1806,Botswana,6802.0
3843,Awjilah,29.1081,21.2869,Libya,6610.0
3844,Karasburg,-28.0167,18.75,Namibia,6054.0
3845,Dalaba,10.656,-12.272,Guinea,6349.0
3846,Zouar,20.45,16.5167,Chad,6432.0
3847,Melut,10.4404,32.2015,South Sudan,6407.0
3848,Bir Anzarane,23.8918,-14.5364,Morocco,6244.0
3849,Dinguiraye,11.299,-10.726,Guinea,6062.0
3850,Maltahöhe,-24.8333,16.9833,Namibia,6000.0
3851,Beni Ounif,32.05,-1.25,Algeria,5628.0
3852,Mali,12.084,-12.301,Guinea,5479.0
3853,Otavi,-19.65,17.3333,Namibia,5242.0
3854,Mayumba,-3.4167,10.65,Gabon,5208.0
3855,Mitzic,0.7833,11.5667,Gabon,4926.0
3856,Oranjemund,-28.5517,16.4264,Namibia,3900.0
3857,Pofadder,-29.1286,19.3947,South Africa,4220.0
3858,Manica,-18.9344,32.8756,Mozambique,4000.0
3859,Sokolo,14.7328,-6.1219,Mali,4374.0
3860,Dehiba,32.0167,10.7,Tunisia,4295.0
3861,Karmah an Nuzul,19.6008,30.4097,Sudan,3928.0
3862,Teseney,15.11,36.6575,Eritrea,3753.0
3863,Yomou,7.566,-9.2533,Guinea,3614.0
3864,Tessalit,20.2011,1.0125,Mali,3612.0
3865,Mopipi,-21.2019,24.8683,Botswana,3301.0
3866,Mkokotoni,-5.88,39.2731,Tanzania,2572.0
3867,Karungu,-0.8496,34.15,Kenya,2376.0
3868,Buur Gaabo,-1.2175,41.8378,Somalia,3096.0
3869,I-n-Amguel,23.6936,5.1647,Algeria,3030.0
3870,Al ‘Alamayn,30.8333,28.95,Egypt,2413.0
3871,Boffa,10.185,-14.043,Guinea,2332.0
3872,Katwe,-0.1296,29.92,Uganda,1957.0
3873,Lehututu,-23.9169,21.8264,Botswana,2284.0
3874,Alexander Bay,-28.6083,16.5033,South Africa,1500.0
3875,Nokaneng,-19.6639,22.1917,Botswana,1763.0
3876,Chibemba,-15.7355,13.8905,Angola,1502.0
3877,Tajarhī,24.2622,14.5603,Libya,1500.0
3878,Lokwabe,-24.0961,21.7781,Botswana,1473.0
3879,Tsau,-20.1686,22.4558,Botswana,1409.0
3880,Uad Damran,27.4181,-12.9842,Morocco,1108.0
3881,Yélimané,15.118,-10.572,Mali,988.0
3882,Ubombo,-27.5667,32.0833,South Africa,564.0
3883,Isemi-Ile,7.97,3.59,Nigeria,
3884,Espungabera,-20.4531,32.7725,Mozambique,393.0
3885,Cazombo,-11.9058,22.9217,Angola,298.0
3886,Timbedgha,16.2447,-8.1675,Mauritania,245.0
3887,Al ‘Uqaylah,30.2558,19.1994,Libya,100.0
3888,Chegga,25.3733,-5.7873,Mauritania,10.0
3889,Vohitrafeno,-21.6667,47.2167,Madagascar,10000.0
3890,Vinanitelo,-21.7167,47.2667,Madagascar,10000.0
3891,Antsoantany,-19.7,47.1667,Madagascar,10000.0
3892,Miadanandriana,-19.0333,47.7833,Madagascar,10000.0
3893,Mahabako,-21.75,47.7167,Madagascar,10000.0
3894,Ambahatrazo,-21.8667,47.95,Madagascar,10000.0
3895,Vondrozo,-22.8206,47.3217,Madagascar,10000.0
3896,Ambatolava,-23.5667,47.3,Madagascar,10000.0
3897,Isahara,-23.7167,47.35,Madagascar,10000.0
3898,Antaretra,-21.0667,47.85,Madagascar,10000.0
3899,Tamponala,-19.3,46.4167,Madagascar,10000.0
3900,Ambodivoara,-14.4,49.95,Madagascar,10000.0
3901,Morafeno,-21.2,47.2833,Madagascar,10000.0
3902,Závora,-24.5167,35.2,Mozambique,10000.0
3903,Ambohitrambo,-18.9167,47.1833,Madagascar,10000.0
3904,Ankirondro,-19.6333,44.6,Madagascar,10000.0
3905,Ambohimahazo,-20.6667,47.0833,Madagascar,10000.0
3906,Andranambolava,-20.9,48.2667,Madagascar,10000.0
3907,Marosakoa,-16.2333,46.8333,Madagascar,10000.0
3908,Belavabary,-18.8333,48.0,Madagascar,10000.0
3909,Ankerana,-21.0333,47.1167,Madagascar,10000.0
3910,Sahatona-Tamboharivo,-20.9667,47.1,Madagascar,10000.0
3911,Ampitahana,-21.1333,47.2167,Madagascar,10000.0
3912,Soatanana,-21.3833,46.9167,Madagascar,10000.0
3913,Ambararatabe,-18.99,46.19,Madagascar,10000.0
3914,Aboso,5.3633,-1.9478,Ghana,9945.0
3915,Zoma-Bealoka,-18.85,47.05,Madagascar,10000.0
3916,Sahanivotry-Manandona,-20.1167,47.0833,Madagascar,10000.0
3917,Boanamary,-15.8333,46.3167,Madagascar,10000.0
3918,Vinanitelo,-22.0167,47.7333,Madagascar,10000.0
3919,Beanana,-17.3667,48.4333,Madagascar,10000.0
3920,Ambodimadiro,-14.6,48.0833,Madagascar,10000.0
3921,Ampasimazava,-17.6667,49.1333,Madagascar,10000.0
3922,Ifarantsa,-24.9333,46.85,Madagascar,10000.0
3923,Tanambao-Daoud,-13.9833,50.1333,Madagascar,10000.0
3924,Mora,14.3278,-4.6,Mali,10000.0
3925,Ambatomivary,-23.8333,45.5667,Madagascar,10000.0
3926,Vohitany,-24.1333,44.7667,Madagascar,10000.0
3927,Maroharatra,-20.7333,47.7667,Madagascar,10000.0
3928,Miarinarivo,-22.0833,47.05,Madagascar,10000.0
3929,Ambatomifanongoa,-20.2667,46.9167,Madagascar,10000.0
3930,Ambovonomby,-14.3667,49.05,Madagascar,10000.0
3931,Daraina,-13.2,49.6667,Madagascar,10000.0
3932,Ambohimiarivo,-19.85,47.15,Madagascar,10000.0
3933,Anosimparihy,-21.5,47.9833,Madagascar,10000.0
3934,Sandravinany,-24.0333,47.4333,Madagascar,10000.0
3935,Mazoe,-17.5167,30.9667,Zimbabwe,9966.0
3936,Soavimbahoaka,-18.6833,46.1,Madagascar,10000.0
3937,Amparihy,-15.6667,47.1167,Madagascar,10000.0
3938,Ambatolahy,-22.5333,46.0,Madagascar,10000.0
3939,Fanjakana,-21.1833,46.8833,Madagascar,10000.0
3940,Masiaboay,-23.9,44.4667,Madagascar,10000.0
3941,Ambodisikidy,-14.2333,48.4833,Madagascar,10000.0
3942,Ebelo,-24.4833,46.0333,Madagascar,10000.0
3943,Mboki,5.316,25.9571,Central African Republic,10000.0
3944,Miary-Taheza,-23.1333,44.6167,Madagascar,10000.0
3945,Andranomenatsa,-23.3167,44.5833,Madagascar,10000.0
3946,Vohitsaoka,-22.0333,46.7167,Madagascar,10000.0
3947,Esira,-24.3333,46.7,Madagascar,10000.0
3948,Soahany,-18.6667,44.2167,Madagascar,10000.0
3949,Vodiriana,-19.1667,48.5667,Madagascar,10000.0
3950,Bekodoka,-16.9667,45.1,Madagascar,10000.0
3951,Ianapera,-23.6167,45.1333,Madagascar,10000.0
3952,Jangany,-22.85,45.7833,Madagascar,10000.0
3953,Bedidy,-17.4667,48.0167,Madagascar,10000.0
3954,Ambodimandresy,-14.7833,48.0833,Madagascar,10000.0
3955,Tsararano,-17.3333,46.35,Madagascar,10000.0
3956,Gadoon,5.6897,46.6847,Somalia,10000.0
3957,Beheloka,-23.9017,43.7635,Madagascar,10000.0
3958,Ambalanjanakomby,-16.7,47.0833,Madagascar,10000.0
3959,Mahabe,-17.0833,45.3333,Madagascar,10000.0
3960,Andranopasy,-21.2833,43.7333,Madagascar,10000.0
3961,Anontsibe-Sakalava,-21.3667,44.4667,Madagascar,10000.0
3962,Katsepy,-15.7667,46.2333,Madagascar,10000.0
3963,Tanamarina,-21.5731,45.94,Madagascar,10000.0
3964,Amborompotsy,-20.6,46.25,Madagascar,10000.0
3965,Betrandraka,-17.0333,47.55,Madagascar,10000.0
3966,Birni Lafia,11.9783,3.2225,Benin,9946.0
3967,Ambinanintromby,-21.6667,47.5167,Madagascar,9748.0
3968,Gamba,-2.725,10.0167,Gabon,9928.0
3969,Kouarfa,10.4833,1.5167,Benin,9809.0
3970,Mohlanapeng,-29.6975,28.6947,Lesotho,9882.0
3971,Imlil,31.7567,-7.0106,Morocco,9796.0
3972,Ankazotsifantatra,-19.95,48.55,Madagascar,9880.0
3973,Ambodiriana,-17.8861,49.1875,Madagascar,9861.0
3974,Basso,10.5,3.6833,Benin,9827.0
3975,Sūknah,29.0669,15.7847,Libya,9887.0
3976,Djangoa,-13.7833,48.3167,Madagascar,9800.0
3977,Sirka,9.5719,1.3183,Togo,9700.0
3978,Anjahamana,-18.3667,48.9667,Madagascar,9846.0
3979,Oulad ’Azzouz,32.7693,-6.7543,Morocco,9815.0
3980,Fandrandava,-21.5167,47.25,Madagascar,9742.0
3981,Andrainjato,-21.4667,47.0833,Madagascar,9742.0
3982,Seforong,-30.1028,28.1864,Lesotho,9720.0
3983,Tsaramasoandro,-17.9833,47.2,Madagascar,9747.0
3984,Ranomafana,-21.25,47.45,Madagascar,9705.0
3985,Tayakou,10.55,1.2,Benin,9716.0
3986,Tounfafi,14.0464,5.9812,Niger,9530.0
3987,Datori,10.4017,0.7828,Benin,9615.0
3988,Gaada,35.1594,-2.9892,Morocco,9497.0
3989,Ankadimanga,-18.9667,47.75,Madagascar,9526.0
3990,Bou Zemou,32.1114,-5.5197,Morocco,9583.0
3991,Bougou,9.4333,1.6167,Benin,9505.0
3992,Sonsoro,11.0875,2.7597,Benin,9501.0
3993,Fitampito,-20.9667,46.3167,Madagascar,9546.0
3994,Sokotindji,10.8528,3.4297,Benin,9493.0
3995,Douar Oulad Bouziane,34.2083,-5.0522,Morocco,9372.0
3996,Berkine,33.7665,-3.8438,Morocco,9469.0
3997,Alakamisy Anativato,-19.8833,46.9,Madagascar,9407.0
3998,Shendē,10.6333,36.9333,Ethiopia,9293.0
3999,Mēga,4.0167,38.25,Ethiopia,9370.0
4000,Barei,9.6833,1.5667,Benin,9259.0
4001,Boali,4.8,18.1167,Central African Republic,9314.0
4002,Bandio,13.8888,1.0896,Niger,9237.0
4003,Douar Oulad Sidi Moussa,32.2726,-7.1987,Morocco,9260.0
4004,Douar El Mellaliyine,35.6264,-5.3414,Morocco,9177.0
4005,Analaroa,-18.4083,47.7083,Madagascar,9282.0
4006,Tasso,9.6737,3.2333,Benin,9234.0
4007,Talata-Angavo,-18.2,47.1,Madagascar,9240.0
4008,Tanamarina-Sakay,-21.4667,46.6167,Madagascar,9235.0
4009,Bīkē,9.5297,41.1969,Ethiopia,9197.0
4010,Intich’o,14.2667,39.15,Ethiopia,9048.0
4011,As Sidrah,30.6294,18.3503,Libya,9186.0
4012,Morarano,-19.4333,47.4833,Madagascar,9000.0
4013,Aïn el Mediour,30.4,-8.8833,Morocco,9000.0
4014,Morafeno,-14.4,50.0333,Madagascar,9000.0
4015,Ankarana-Miraihina,-23.0833,47.6333,Madagascar,9000.0
4016,Ambodivoanio,-16.1833,49.6667,Madagascar,9000.0
4017,Alakamisy-Ambohimahazo,-20.4,47.35,Madagascar,9000.0
4018,Andilana Avaratra,-17.35,48.5333,Madagascar,9042.0
4019,Bazimini,-12.1833,44.45,Comoros,8952.0
4020,Anteza,-21.6667,47.85,Madagascar,9000.0
4021,Antanankambano,-22.05,47.4833,Madagascar,9000.0
4022,Mahamaibe,-21.75,47.8833,Madagascar,9000.0
4023,Vohilava,-21.7667,47.9167,Madagascar,9000.0
4024,Salobe,-23.5333,44.7167,Madagascar,9000.0
4025,Bemarivo,-17.6333,44.75,Madagascar,9091.0
4026,Ampary,-19.1833,46.5833,Madagascar,9000.0
4027,Antsahavaribe,-13.85,49.8667,Madagascar,9000.0
4028,Anjialava,-14.0667,49.7333,Madagascar,9000.0
4029,Mitanty,-21.7333,48.0,Madagascar,9000.0
4030,Ranopiso,-25.05,46.6667,Madagascar,9000.0
4031,Sarasambo,-25.1,46.7833,Madagascar,9000.0
4032,Tsaratanana,-15.65,47.85,Madagascar,9000.0
4033,Fierenana,-18.4833,48.4,Madagascar,9000.0
4034,Soamahamanina,-18.9833,47.0167,Madagascar,9000.0
4035,Belinta,-19.95,45.1167,Madagascar,9000.0
4036,Antsatramidola,-15.6333,48.9667,Madagascar,9000.0
4037,Ambalaromba,-14.6667,49.3333,Madagascar,9000.0
4038,Mandīshah,28.3515,28.9317,Egypt,9016.0
4039,Ambariokorano,-15.8833,48.9667,Madagascar,9000.0
4040,Ivandrika,-22.8667,47.7333,Madagascar,9000.0
4041,Iara,-23.0833,47.4333,Madagascar,9000.0
4042,Ambodimahabibo,-15.7333,48.0833,Madagascar,9000.0
4043,Vatananto,-23.6667,47.25,Madagascar,9000.0
4044,Ambinanin’ Andravory,-13.7667,49.75,Madagascar,9000.0
4045,Ambatoharanana,-16.4333,49.5833,Madagascar,9000.0
4046,Soanierana,-25.0,46.8833,Madagascar,9000.0
4047,Benato-Toby,-23.0833,45.8667,Madagascar,9000.0
4048,Bemaharivo,-16.1333,46.4,Madagascar,9000.0
4049,Ampasimpotsy-Gara,-18.9667,48.35,Madagascar,9023.0
4050,Marovatolena,-15.1833,47.65,Madagascar,9000.0
4051,Ambatoria,-14.5,48.95,Madagascar,9000.0
4052,Maropaika,-22.7,46.9833,Madagascar,9000.0
4053,Sahatsiho-Ambohimanjaka,-20.2,47.0333,Madagascar,9000.0
4054,Ambarimaninga,-16.5,46.0,Madagascar,9000.0
4055,Akpassi,8.45,1.8833,Benin,8979.0
4056,Marotolana,-14.65,48.9833,Madagascar,9000.0
4057,Antaly,-24.3833,44.4,Madagascar,9000.0
4058,Andribavontsona,-15.4,47.5167,Madagascar,9000.0
4059,Manampaneva,-16.05,48.6833,Madagascar,9000.0
4060,Antambohobe,-22.3,46.7667,Madagascar,9000.0
4061,Nosibe,-13.15,49.8,Madagascar,9000.0
4062,Ankiliabo,-24.6833,44.7167,Madagascar,9000.0
4063,Amboronabo,-22.6667,44.4,Madagascar,9000.0
4064,Bekopaka,-19.0167,44.85,Madagascar,9000.0
4065,Mahabo,-24.2833,45.2153,Madagascar,9000.0
4066,Beparasy,-19.1667,48.0333,Madagascar,9000.0
4067,Manevy,-24.3833,46.8,Madagascar,9000.0
4068,Soamanonga,-23.8667,44.7833,Madagascar,9000.0
4069,Tsimafana,-19.7167,44.5833,Madagascar,9000.0
